artDate,year,intern_id,content
12/09-12/15,109,13,慢慢邁入年底了，有感受到比較忙的感覺，不過我還是可以慢慢的工作，能打多少量就多少量，雖然不喜歡經理規定的工作風格，但其實不得不說他人算蠻好的，看到我就會問一下手還好嗎不要勉強，難怪我主管都跟我說，這個經理適合當朋友不適合當同事哈哈哈。每天度過緩慢的上班時間就是一邊打字一邊想事情，這個工作最大優點大概就是不需要用甚麼腦吧，除了一開始需要記公式，後面完全熟能生巧，看到要作甚麼帳KEY他的代碼進去在照著上面數字打進去就好。
12/16-12/22,109,13,挖阿時間真的過好快，就這樣默默的回來上班一個月了，也平平安安度過了每天搭車上下班的日子，手也恢復的越來越好，雖然還有好長好長一段時間，但相信很快會過去的。這週16號回去回診，醫生說狀況還可以，不過就是還是要努力復健才不會硬掉，雖然還有些地方手轉不過去，但已經比剛拆石膏的時候好太多太多了，手也能好好伸直了，只能告訴自己要好好揮別受傷的陰影好好的讓手好起來。
12/23-12/29,109,13,這週竟然已經是今年最後一週了，代表又要準備迎接新的一年了，可能這一兩年來發生了好多事情，所以覺得時間過得特別快。在這裡工作也接近半年了，雖然半年來有三分之一因為車禍沒有上班，但算是還過的挺充實吧。不管接下來的一年是如何，都希望身邊的人能平平安安開開心心的度過，畢竟出過意外的我，不求甚麼大富大貴的日子， 只希望能平安開心的過日子。 
12/30-01/05,109,13,這週度過了一個快樂的元旦連假，帶個狗狗去了花蓮玩，拆掉石膏也1個多月了，生活變的方便很多，雖然還是得小心翼翼畢竟一個不小心碰到都是很敏感不舒服，做甚麼事情都是靠左手居多，左手整個都快變金剛手了。現在還是冬天還可以穿著長袖遮住，等到越來越熱的時候就要把傷口露出來真的好醜呀。不過過了這週就真的是全新的一年了，還是老話一句，要開心平安的度過。
01/06-01/12,110,13,年初呀，都特別的忙，每天都有好多案件要打，雖然工作真的很簡單啦，不過就是打字打到手好痠，想想在這裡學到的最大技能大概就是打字跟打數字真的變超級快欸，按Tab跟Enter的速度也快到不行。不過經理有時候真的很難搞，求快求穩又要求正確，如果當天有錯誤沖正還得寫筆記去跟他解釋錯誤，但大家都不喜歡這樣所以都會很謹慎，不過謹慎就會讓速度變慢呀，還好對於實習生產能不會太要求，所以每個實習生都是求穩盡量不要出錯。
01/13-01/19,110,13,又到了月中拉，每次月中除了禮拜一或五或15號會忙，其他都算閒閒的，月底就更不用說了，一天到晚都在提早下班呢。這種感覺還蠻矛盾的，提早下班就可以提早休息沒錯拉，不過就沒有錢又時數好少呢，小小實習生真的是好可憐，還好也不會在這裡待久。讓我思考著是不是大公司也不一定好呢，福利好沒錯拉，不過薪水真的是少的可憐捏，以後找工作可能會傾向小規模公司，錢不會太少的，這樣跟同事可能也比較貼近吧，現在這工作根本很難熟悉同事，都做自己的事而已。
01/20-01/26,110,13,一個月真的過的挺快的，新年的第一個月要過完了呢，也代表快要迎接過年的長假來囉。月底又開始越來越悠閒了，不過等到過年前幾天肯定又要忙到爆炸了，每次都這麼跳Tone這個部門的工作好像實在無法平均，不是很忙就是很無聊呢，希望他們下個年度不要再招這麼多實習生了，忙的時候需要你，不忙就叫你回家，哎呀那種感覺真的是挺討厭的啦。
01/27-02/02,110,13,又到了月初拉，每次月中除了禮拜一或五或15號會忙，其他都算閒閒的，月底就更不用說了，一天到晚都在提早下班呢。這種感覺還蠻矛盾的，提早下班就可以提早休息沒錯拉，不過就沒有錢又時數好少呢，小小實習生真的是好可憐，還好也不會在這裡待久。讓我思考著是不是大公司也不一定好呢，福利好沒錯拉，不過薪水真的是少的可憐捏，以後找工作可能會傾向小規模公司，錢不會太少的，這樣跟同事可能也比較貼近吧，現在這工作根本很難熟悉同事，都做自己的事而已。
02/03-02/09,110,13,來到了過年前一個禮拜瘋狂爆炸忙的時候了，每天真的都好忙阿，很多公司要開始發年終獎金了，這禮拜真的每天都上好上滿上到五點半呢。但也好累，上班上到狂打瞌睡，肚子也好容易餓，畢竟這種冷天氣就很適合在家裡睡覺呀。不過工作量很多的同時也有覺得手的狀況一天比一天好了越來越不容易酸了，手腕也越來越能轉正了，之前的姿勢總是怪怪的，現在雖然沒有像以前一樣百分之百能好好正常使用，但至少已經比當初受傷時好太多。
02/10-02/16,110,13,太開心啦，終於來到過年的長假了，雖然疫情又大爆發了，好像過年也幾乎都待在家，但能好好地放長假真的很舒服呀。過年前每天上班被轟炸的感覺終於結束了，今年過年都沒有去哪拜拜，只有少少的出門逛逛而已。拜託希望明年這時候疫情已經結束了，不然這種每天出門都要戴口罩小心翼翼的生活真的好辛苦呀，願台灣能平平安安度過。
02/17-02/23,110,13,過年結束了，原本以為假期結束會很忙，結果竟然出乎意料的悠閒，有幾天最誇張都上班兩小時就叫我們下班，真的直接傻眼欸，原來是因為證券商還沒開工，因為平常我們的工作量有一半是在做證券帳。沒想到這禮拜六要補假經理還逼我們實習生來上班，結果真的還是很閒，又叫我們早早下班，真的是很傻眼，我們一大早起床搭公車上班，不需要我們又叫我們滾，實習生真的好可憐哪。
02/24-03/02,110,13,好的，悠哉日子終於結束，證券商開始上班了，又恢復忙忙的日子了，也漸漸來到月底，不用常常提早下班了。也慢慢的在倒數在這裡上班的日子了，真是好開心，別人實習每個月都可以領到超過兩萬我們真的是只有一開始有超過，後面都沒有了嗚嗚，以後真的不會想再找大公司了，福利還可以沒錯，可是都要累積年資好久才有自己滿意的薪水，有些小公司雖然忙碌人少，但薪水其實是還可以不少的，福利也還不錯。
03/03-03/09,110,13,3月初了呀，月初又來到了除了1號5號10號其他日子都不忙的時候哩。工作量也漸漸的變的正常了，不過我就覺得很奇怪，明明其實平常的量根本不需要這麼多實習生，可是我們部門卻是這邊最多實習生的部門，有時候真的好不懂他們到底怎麼控管人力的，算拉我也只能自己在心裡喃喃自語，畢竟我也不能決定他們要怎麼樣安排，哈哈哈哈。
03/10-03/16,110,13,實習週記終於來到了倒數第二篇了，每個禮拜都要寫週記真的好難想呀，尤其是對於我們這種每天都做一樣的工作的人來說真的好辛苦好難想要寫甚麼，跟同事也不怎麼熟，大家都做差不多的事完全沒有甚麼交流，真的好無趣呀。如果可以重新選實習我一定不會選這裡的，我愛有挑戰的工作，這裡可能都比我以前打工做服務業還要無聊捏。總之快結束了，都是為了要畢業，在ㄍㄧㄥ也沒多久了好開心。
03/17-03/23,110,13,最後的最後了呀，從上學期的第一週寫到現在的三十六週，真的榨乾了絞盡腦汁的想每一次要打甚麼，希望學校以後可以改成兩週寫一次週記體諒一下大家辛苦的實習~~~實習也漸漸的來到剩下的三分之一了，從一開始抱怨到現在也快抱怨到結束了，因為我原本的個性就是很愛碎碎念，所以男友一天到晚聽我在抱怨，他很開心我實習要結束了，終於不用再聽我碎碎念了，哈哈哈哈。
03/17-03/23,110,13,學到了如何打字變超快，如何看電腦打字快狠準。如何細心的檢查每一個案件有沒有錯降低自己出錯率。
03/17-03/23,110,13,印象最深的就是規定越來越多越來越嚴格，從一開始的前一天錯誤要發在郵件跟大家檢討，到後面有錯誤就要去找經理檢討，去找經理檢討時完全都要看他臉色，最好不要是他心情不好的時候，不然他就會臉很臭態度很差。不過聽說經理是很看人的，還好我在她心目中印象還不錯目前為止沒有被他罵過他還會常常關心我，總之呢我覺得經理這個人其實是不錯的，不過就是不喜歡他的工作規定。難怪我的主管說過，經理這個人適合當朋友不適合當同事上司。
